StudentId,CourseId,Section no,seat no
1716,16,1,21
1716,54,1,18
1716,31,2,22
1717,99,1,14
1717,68,2,22
1717,105,1,20
1718,133,2,27
1718,117,1,22
1718,5,2,23
1718,148,1,19
1719,139,2,15
1719,87,1,17
1719,17,2,19
1720,18,2,24
1720,88,2,12
1720,137,2,22
1721,81,2,23
1721,2,2,18
1721,13,2,11
1722,108,1,20
1722,77,2,26
1722,5,1,26
1723,95,2,18
1723,42,1,21
1723,108,1,21
1724,39,1,20
1724,125,1,16
1724,4,2,26
1725,105,1,21
1725,39,1,21
1725,75,1,28
1726,24,1,20
1726,20,1,16
1726,113,2,24
1727,111,1,24
1727,86,1,14
1727,134,2,20
1728,78,2,14
1728,45,1,21
1728,87,1,18
1729,107,1,25
1729,28,2,13
1729,56,2,22
1730,56,1,21
1730,73,2,22
1730,95,2,19
1731,57,1,21
1731,33,1,24
1731,41,2,13
1731,102,1,14
1732,145,2,24
1732,111,1,25
1732,44,1,12
1733,45,1,22
1733,81,1,16
1733,109,2,15
1734,8,2,20
1734,62,2,12
1734,76,2,16
1735,111,1,26
1735,57,2,25
1735,52,1,14
1735,43,2,16
1736,148,1,20
1736,8,2,21
1736,135,2,28
1736,126,2,17
1737,67,2,17
1737,107,2,26
1737,9,2,20
1738,13,1,13
1738,78,2,15
1738,136,2,19
1739,114,2,15
1739,39,1,22
1739,1,1,21
1740,31,1,14
1740,16,1,22
1740,34,1,21
1741,97,2,28
1741,99,1,15
1741,75,1,29
1741,38,1,17
1742,142,1,23
1742,80,2,23
1742,27,1,16
1743,135,2,29
1743,136,2,20
1743,96,2,26
1744,88,1,18
1744,38,1,18
1744,46,1,27
1745,131,1,20
1745,97,2,29
1745,1,2,26
1745,56,2,23
1746,55,1,19
1746,18,1,14
1746,110,2,21
1747,138,1,15
1747,42,2,25
1747,23,1,25
1748,114,1,21
1748,36,2,21
1748,124,1,17
1748,142,2,22
1749,128,2,17
1749,21,1,14
1749,129,1,19
1750,31,2,23
1750,135,1,24
1750,40,1,22
1750,136,2,21
1751,126,2,18
1751,34,1,22
1751,8,2,22
1751,30,2,22
1752,108,1,22
1752,77,1,19
1752,107,1,26
1753,128,1,14
1753,71,1,20
1753,79,2,13
1754,117,2,27
1754,71,1,21
1754,14,1,18
1755,55,1,20
1755,28,2,14
1755,82,2,21
1756,107,1,27
1756,24,2,8
1756,113,2,25
1757,106,2,31
1757,55,1,21
1757,115,1,21
1758,49,2,19
1758,121,1,28
1758,136,1,23
1759,143,2,16
1759,91,2,22
1759,139,2,16
1760,65,1,13
1760,67,1,22
1760,119,2,17
1761,39,2,18
1761,48,1,23
1761,141,1,19
1761,132,2,25
1762,135,1,25
1762,57,1,22
1762,89,2,24
1763,42,2,26
1763,50,2,26
1763,7,1,19
1764,87,1,19
1764,76,1,22
1764,106,1,14
1765,45,2,13
1765,107,2,27
1765,105,2,13
1766,52,2,20
1766,131,1,21
1766,9,2,21
1767,75,2,16
1767,23,2,21
1767,22,1,17
1768,28,2,15
1768,50,1,17
1768,51,1,18
1769,89,1,19
1769,115,1,22
1769,127,1,22
1770,26,1,19
1770,96,2,27
1770,70,1,18
1771,81,1,17
1771,5,1,27
1771,56,1,22
1771,70,1,19
1772,71,2,21
1772,122,1,20
1772,76,2,17
1773,110,2,22
1773,70,2,13
1773,15,1,18
1774,91,2,23
1774,26,1,20
1774,83,2,23
1774,112,1,25
1775,111,2,20
1775,30,1,20
1775,15,2,14
1776,64,2,13
1776,117,1,23
1776,99,2,24
1777,4,2,27
1777,9,2,22
1777,128,2,18
1778,39,1,23
1778,86,1,15
1778,9,2,23
1779,107,2,28
1779,48,2,11
1779,69,1,21
1780,43,2,17
1780,138,1,16
1780,53,1,19
1781,143,1,24
1781,67,1,23
1781,123,2,20
1781,2,2,19
1782,4,1,18
1782,10,2,11
1782,136,2,22
1783,69,1,22
1783,93,1,24
1783,33,2,12
1784,21,1,15
1784,128,1,15
1784,48,2,12
1785,56,2,24
1785,5,2,24
1785,83,1,17
1786,77,2,27
1786,88,1,19
1786,111,2,21
1787,3,2,11
1787,88,2,13
1787,123,2,21
1788,114,1,22
1788,93,1,25
1788,49,2,20
1789,96,2,28
1789,114,1,23
1789,4,2,28
1790,4,1,19
1790,142,2,23
1790,124,2,16
1791,72,1,21
1791,67,1,24
1791,125,2,21
1792,60,2,17
1792,137,2,23
1792,144,1,16
1793,89,1,20
1793,84,2,24
1793,14,1,19
1794,143,1,25
1794,34,1,23
1794,61,2,15
1795,2,2,20
1795,147,2,20
1795,11,2,23
1796,36,2,22
1796,32,2,14
1796,55,1,22
1796,10,1,22
1797,105,1,22
1797,51,1,19
1797,54,1,19
1797,103,1,16
1798,40,1,23
1798,132,1,19
1798,56,2,25
1799,44,1,13
1799,141,2,21
1799,63,2,17
1800,34,1,24
1800,77,2,28
1800,86,1,16
1801,123,2,22
1801,117,1,24
1801,58,2,25
1802,118,2,11
1802,89,2,25
1802,119,2,18
1802,107,1,28
1803,56,2,26
1803,136,2,23
1803,33,1,25
1804,95,2,20
1804,25,2,18
1804,77,1,20
1805,3,1,17
1805,116,2,22
1805,136,1,24
1806,148,1,21
1806,62,1,17
1806,37,1,14
1806,32,2,15
1807,4,2,29
1807,29,2,21
1807,13,1,14
1808,117,1,25
1808,146,2,23
1808,42,2,27
1809,122,1,21
1809,110,1,28
1809,43,2,18
1810,52,1,15
1810,4,1,20
1810,112,1,26
1811,56,1,23
1811,4,1,21
1811,133,2,28
1812,84,1,22
1812,8,2,23
1812,123,2,23
1813,141,2,22
1813,70,2,14
1813,68,2,23
1814,49,2,21
1814,38,2,20
1814,139,2,17
1815,129,2,17
1815,68,2,24
1815,5,1,28
1816,128,1,16
1816,102,2,13
1816,13,1,15
1817,28,1,14
1817,77,2,29
1817,150,2,17
1818,128,2,19
1818,67,2,18
1818,87,1,20
1819,149,2,17
1819,142,2,24
1819,121,1,29
1820,147,2,21
1820,135,2,30
1820,132,1,20
1821,98,1,20
1821,100,2,24
1821,115,2,17
1822,67,1,25
1822,139,2,18
1822,25,2,19
1823,64,2,14
1823,141,2,23
1823,60,1,14
1824,126,2,19
1824,119,2,19
1824,107,2,29
1825,129,1,20
1825,128,1,17
1825,104,1,15
1826,47,2,8
1826,142,1,24
1826,137,1,19
1827,85,1,16
1827,101,2,23
1827,116,1,14
1828,44,1,14
1828,75,2,17
1828,100,2,25
1828,116,2,23
1829,74,1,23
1829,131,1,22
1829,22,1,18
1830,53,1,20
1830,121,2,20
1830,120,2,27
1831,1,1,22
1831,117,2,28
1831,87,2,11
1832,6,1,18
1832,128,1,18
1832,54,1,20
1833,48,2,13
1833,34,2,20
1833,120,1,22
1834,5,1,29
1834,11,2,24
1834,8,2,24
1835,30,2,23
1835,64,2,15
1835,111,2,22
1836,45,1,23
1836,9,2,24
1836,41,1,24
1837,74,1,24
1837,30,2,24
1837,140,1,21
1838,57,2,26
1838,146,2,24
1838,136,2,24
1839,144,2,20
1839,58,2,26
1839,64,1,20
1840,136,1,25
1840,58,1,21
1840,10,1,23
1841,132,1,21
1841,49,1,15
1841,112,1,27
1842,49,1,16
1842,25,1,13
1842,2,1,25
1843,7,2,20
1843,70,1,20
1843,81,1,18
1844,26,1,21
1844,107,2,30
1844,125,1,17
1845,86,1,17
1845,80,2,24
1845,49,2,22
1846,119,1,15
1846,44,2,21
1846,46,2,28
1846,72,1,22
1847,118,2,12
1847,116,2,24
1847,4,2,30
1848,57,2,27
1848,7,1,20
1848,56,1,24
1849,71,2,22
1849,65,1,14
1849,57,2,28
1850,128,2,20
1850,105,1,23
1850,30,1,21
1851,102,2,14
1851,8,1,19
1851,104,2,17
1851,54,2,17
1852,33,1,26
1852,44,2,22
1852,106,1,15
1852,105,2,14
1853,8,2,25
1853,33,2,13
1853,119,1,16
1854,40,2,18
1854,145,1,12
1854,104,2,18
1855,112,2,19
1855,48,2,14
1855,44,2,23
1856,83,2,24
1856,123,2,24
1856,54,1,21
1857,108,1,23
1857,56,1,25
1857,130,1,19
1858,9,1,23
1858,118,1,21
1858,28,2,16
1858,72,1,23
1859,101,2,24
1859,35,2,16
1859,103,1,17
1860,45,2,14
1860,13,2,12
1860,100,1,24
1861,11,2,25
1861,147,2,22
1861,90,2,20
1862,67,2,19
1862,33,1,27
1862,132,2,26
1863,132,2,27
1863,87,1,21
1863,7,1,21
1864,44,1,15
1864,33,2,14
1864,25,1,14
1865,36,2,23
1865,70,1,21
1865,116,2,25
1866,114,1,24
1866,70,1,22
1866,25,2,20
1866,41,1,25
1867,111,2,23
1867,121,2,21
1867,112,2,20
1868,27,1,17
1868,121,1,30
1868,131,1,23
1869,115,2,18
1869,13,2,13
1869,20,2,16
1870,135,1,26
1870,140,2,13
1870,38,1,19
1870,118,1,22
1871,16,2,20
1871,133,1,20
1871,76,1,23
1872,116,1,15
1872,67,1,26
1872,13,2,14
1873,119,1,17
1873,95,2,21
1873,38,1,20
1874,145,1,13
1874,129,2,18
1874,18,1,15
1875,67,2,20
1875,114,1,25
1875,10,1,24
1876,54,1,22
1876,92,1,16
1876,148,1,22
1877,24,1,21
1877,87,2,12
1877,9,2,25
1878,103,1,18
1878,96,1,21
1878,29,1,15
1879,12,2,15
1879,137,2,24
1879,118,2,13
1879,36,1,19
1880,125,1,18
1880,145,2,25
1880,5,1,30
1880,138,1,17
1881,1,1,23
1881,124,2,17
1881,101,1,20
1882,58,2,27
1882,15,2,15
1882,38,2,21
1883,60,2,18
1883,54,1,23
1883,22,2,25
1884,15,2,16
1884,144,1,17
1884,94,2,24
1885,15,2,17
1885,24,2,9
1885,96,2,29
1886,117,1,26
1886,141,1,20
1886,96,1,22
1886,38,2,22
1887,54,2,18
1887,68,1,25
1887,137,1,20
1888,7,1,22
1888,38,2,23
1888,138,2,16
1888,57,1,23
1889,50,1,18
1889,108,2,15
1889,83,1,18
1889,39,2,19
1890,88,1,20
1890,63,1,25
1890,141,1,21
1891,139,1,20
1891,120,1,23
1891,98,1,21
1892,38,1,21
1892,89,1,21
1892,94,1,15
1893,62,1,18
1893,125,1,19
1893,14,1,20
1894,62,2,13
1894,135,1,27
1894,20,2,17
1895,19,1,18
1895,124,2,18
1895,130,1,20
1896,142,1,25
1896,137,2,25
1896,149,1,16
1897,3,2,12
1897,40,1,24
1897,95,1,14
1898,138,2,17
1898,51,2,19
1898,16,1,23
1899,78,1,18
1899,25,2,21
1899,29,2,22
1900,99,2,25
1900,5,2,25
1900,50,1,19
1901,99,2,26
1901,31,1,15
1901,103,1,19
1902,45,2,15
1902,4,1,22
1902,18,2,25
1903,46,1,28
1903,54,2,19
1903,42,1,22
1903,137,1,21
1904,60,1,15
1904,72,1,24
1904,40,2,19
1905,28,1,15
1905,17,2,20
1905,90,2,21
1906,95,2,22
1906,146,1,17
1906,115,2,19
1907,68,2,25
1907,101,2,25
1907,111,2,24
1907,43,2,19
1908,121,2,22
1908,10,1,25
1908,61,2,16
1909,86,2,30
1909,17,2,21
1909,75,1,30
1910,136,2,25
1910,88,1,21
1910,60,2,19
1911,3,1,18
1911,138,1,18
1911,33,1,28
1912,35,2,17
1912,130,2,26
1912,30,2,25
1912,96,2,30
1913,26,2,27
1913,58,2,28
1913,100,1,25
1914,30,2,26
1914,106,2,32
1914,38,2,24
1915,91,1,20
1915,45,2,16
1915,1,2,27
1915,132,1,22
1916,106,1,16
1916,36,2,24
1916,12,1,29
1916,78,2,16
1917,35,1,17
1917,44,1,16
1917,14,1,21
1918,99,2,27
1918,124,2,19
1918,91,1,21
1919,40,2,20
1919,22,2,26
1919,9,2,26
1919,96,2,31
1920,23,2,22
1920,105,2,15
1920,135,1,28
1921,101,1,21
1921,141,1,22
1921,6,1,19
1922,115,1,23
1922,13,1,16
1922,34,1,25
1922,91,2,24
1923,79,2,14
1923,129,1,21
1923,52,1,16
1924,103,2,15
1924,73,1,20
1924,125,1,20
1925,61,1,23
1925,94,1,16
1925,58,1,22
1926,68,2,26
1926,132,1,23
1926,126,2,20
1927,24,1,22
1927,141,2,24
1927,129,2,19
1928,130,1,21
1928,149,2,18
1928,43,1,16
1929,90,1,22
1929,83,2,25
1929,112,1,28
1930,30,2,27
1930,19,1,19
1930,18,2,26
1930,10,2,12
1931,92,2,21
1931,83,1,19
1931,139,2,19
1931,106,2,33
1932,24,2,10
1932,30,2,28
1932,115,2,20
1933,141,1,23
1933,32,2,16
1933,40,2,21
1934,149,1,17
1934,67,2,21
1934,148,1,23
1935,26,2,28
1935,28,1,16
1935,74,1,25
1936,30,2,29
1936,66,1,16
1936,44,2,24
1937,104,1,16
1937,100,2,26
1937,122,2,19
1938,110,2,23
1938,13,2,15
1938,39,1,24
1939,118,1,23
1939,13,2,16
1939,22,2,27
1940,98,2,16
1940,9,2,27
1940,11,1,18
1940,119,2,20
1941,10,1,26
1941,121,2,23
1941,56,2,27
1942,98,2,17
1942,59,1,20
1942,86,2,31
1943,79,1,21
1943,82,1,14
1943,150,2,18
1944,138,1,19
1944,118,2,14
1944,70,1,23
1944,28,2,17
1945,102,1,15
1945,142,2,25
1945,128,2,21
1946,2,2,21
1946,81,1,19
1946,133,1,21
1946,147,2,23
1947,70,2,15
1947,32,1,17
1947,61,2,17
1948,120,2,28
1948,28,1,17
1948,61,2,18
1948,30,2,30
1949,22,2,28
1949,121,1,31
1949,69,1,23
1950,143,1,26
1950,61,1,24
1950,142,1,26
1951,66,1,17
1951,52,1,17
1951,126,1,23
1952,30,2,31
1952,95,2,23
1952,64,1,21
1953,56,1,26
1953,48,1,24
1953,68,1,26
1954,142,2,26
1954,135,1,29
1954,46,2,29
1955,111,2,25
1955,150,1,23
1955,79,1,22
1956,148,1,24
1956,9,2,28
1956,145,2,26
1957,51,1,20
1957,48,2,15
1957,55,1,23
1958,27,2,13
1958,43,2,20
1958,13,2,17
1959,37,1,15
1959,53,2,23
1959,61,1,25
1959,56,1,27
1960,113,1,14
1960,73,2,23
1960,143,2,17
1961,122,2,20
1961,2,2,22
1961,133,1,22
1962,27,2,14
1962,1,1,24
1962,51,1,21
1963,95,1,15
1963,119,1,18
1963,44,2,25
1964,139,2,20
1964,129,2,20
1964,61,1,26
1965,150,1,24
1965,119,1,19
1965,89,1,22
1965,102,1,16
1966,145,1,14
1966,133,2,29
1966,55,1,24
1967,119,1,20
1967,30,1,22
1967,40,1,25
1968,104,1,17
1968,107,1,29
1968,48,2,16
1969,19,1,20
1969,150,2,19
1969,61,2,19
1970,119,1,21
1970,25,2,22
1970,18,1,16
1971,96,2,32
1971,7,1,23
1971,120,2,29
1972,75,2,18
1972,121,1,32
1972,52,2,21
1973,53,1,21
1973,115,1,24
1973,74,1,26
1974,61,2,20
1974,109,1,27
1974,77,2,30
1975,6,2,14
1975,14,2,16
1975,23,2,23
1975,13,2,18
1976,45,1,24
1976,103,2,16
1976,15,2,18
1977,136,2,26
1977,39,1,25
1977,29,2,23
1978,123,2,25
1978,15,1,19
1978,19,2,22
1979,121,1,33
1979,106,1,17
1979,124,2,20
1980,61,2,21
1980,60,1,16
1980,105,2,16
1981,39,1,26
1981,142,1,27
1981,140,1,22
1981,26,2,29
1982,23,1,26
1982,44,1,17
1982,2,2,23
1983,145,2,27
1983,57,2,29
1983,41,1,26
1984,107,1,30
1984,116,2,26
1984,140,1,23
1985,37,2,21
1985,129,1,22
1985,49,1,17
1985,142,1,28
1986,42,2,28
1986,15,1,20
1986,59,2,30
1987,71,1,22
1987,56,1,28
1987,37,1,16
1988,55,1,25
1988,148,2,17
1988,50,1,20
1989,139,1,21
1989,149,2,19
1989,30,2,32
1990,68,2,27
1990,44,1,18
1990,84,2,25
1991,105,1,24
1991,143,1,27
1991,22,1,19
1992,138,2,18
1992,78,1,19
1992,16,2,21
1992,24,2,11
1993,67,1,27
1993,31,2,24
1993,66,2,17
1994,47,1,17
1994,103,2,17
1994,122,1,22
1995,33,1,29
1995,107,1,31
1995,97,2,30
1996,14,2,17
1996,34,2,21
1996,92,1,17
1996,40,2,22
1997,14,1,22
1997,149,2,20
1997,76,1,24
1998,133,1,23
1998,129,2,21
1998,76,2,18
1998,22,2,29
1999,120,2,30
1999,52,1,18
1999,89,1,23
1999,9,1,24
2000,20,2,18
2000,139,2,21
2000,9,2,29
2001,2,1,26
2001,147,2,24
2001,14,1,23
2002,140,2,14
2002,88,2,14
2002,78,1,20
2003,47,1,18
2003,103,1,20
2003,15,1,21
2004,21,1,16
2004,73,1,21
2004,64,2,16
2005,53,2,24
2005,51,1,22
2005,122,1,23
2006,125,1,21
2006,4,2,31
2006,30,1,23
2007,43,2,21
2007,41,1,27
2007,6,1,20
2008,45,1,25
2008,111,2,26
2008,11,1,19
2009,126,1,24
2009,89,1,24
2009,124,2,21
2010,123,2,26
2010,35,2,18
2010,46,2,30
2011,146,2,25
2011,63,1,26
2011,69,2,29
2012,60,2,20
2012,70,2,16
2012,109,1,28
2012,123,2,27
2013,31,2,25
2013,87,1,22
2013,13,1,17
2014,18,1,17
2014,16,2,22
2014,106,1,18
2014,35,1,18
2015,80,1,25
2015,112,1,29
2015,18,1,18
2015,71,1,23
2016,98,2,18
2016,74,2,17
2016,132,2,28
2017,134,2,21
2017,103,1,21
2017,10,2,13
2018,122,1,24
2018,103,2,18
2018,52,1,19
2019,74,1,27
2019,13,1,18
2019,144,1,18
2020,27,2,15
2020,41,1,28
2020,13,1,19
2021,103,2,19
2021,25,2,23
2021,53,1,22
2021,128,2,22
2022,110,2,24
2022,126,1,25
2022,74,2,18
2023,98,1,22
2023,74,1,28
2023,148,1,25
2024,18,2,27
2024,30,1,24
2024,101,2,26
2024,71,2,23
2025,82,2,22
2025,128,2,23
2025,93,2,27
2026,100,1,26
2026,129,1,23
2026,25,2,24
2027,32,1,18
2027,38,2,25
2027,147,1,19
2028,71,2,24
2028,44,1,19
2028,95,2,24
2029,40,1,26
2029,98,2,19
2029,122,2,21
2030,40,1,27
2030,49,2,23
2030,103,1,22
2030,108,2,16
2031,97,2,31
2031,43,2,22
2031,145,2,28
2032,42,2,29
2032,144,2,21
2032,82,2,23
2032,69,1,24
2033,22,2,30
2033,87,2,13
2033,130,1,22
2033,116,2,27
2034,2,2,24
2034,4,1,23
2034,126,1,26
2034,112,1,30
2035,31,1,16
2035,1,1,25
2035,116,1,16
2036,131,1,24
2036,14,1,24
2036,34,2,22
2037,37,2,22
2037,33,2,15
2037,25,1,15
2038,85,1,17
2038,28,1,18
2038,6,1,21
2038,4,2,32
2039,66,2,18
2039,80,1,26
2039,22,1,20
2039,106,1,19
2040,24,2,12
2040,33,1,30
2040,71,2,25
2041,2,1,27
2041,119,1,22
2041,46,1,29
2042,140,2,15
2042,17,2,22
2042,57,2,30
2043,139,1,22
2043,20,2,19
2043,57,2,31
2044,19,1,21
2044,91,1,22
2044,99,1,16
2045,79,1,23
2045,25,1,16
2045,11,1,20
2046,129,1,24
2046,31,1,17
2046,55,1,26
2047,31,2,26
2047,4,2,33
2047,95,1,16
2048,93,2,28
2048,100,2,27
2048,86,2,32
2049,134,1,22
2049,107,1,32
2049,4,2,34
2050,30,1,25
2050,137,2,26
2050,133,2,30
2051,34,2,23
2051,129,2,22
2051,84,2,26
2051,142,1,29
2052,20,2,20
2052,6,1,22
2052,58,1,23
2053,126,1,27
2053,93,2,29
2053,43,2,23
2054,12,2,16
2054,118,1,24
2054,6,2,15
2054,53,2,25
2055,32,2,17
2055,108,2,17
2055,65,1,15
2056,75,1,31
2056,33,2,16
2056,150,2,20
2057,125,2,22
2057,120,1,24
2057,37,2,23
2058,20,2,21
2058,10,2,14
2058,15,1,22
2059,35,1,19
2059,28,2,18
2059,76,2,19
2060,38,2,26
2060,24,2,13
2060,82,1,15
2061,103,2,20
2061,84,2,27
2061,134,1,23
2061,60,1,17
2062,94,1,17
2062,138,2,19
2062,35,1,20
2063,26,1,22
2063,12,1,30
2063,4,2,35
2063,115,1,25
2064,23,2,24
2064,142,1,30
2064,108,1,24
2065,22,1,21
2065,93,1,26
2065,25,2,25
2065,98,2,20
2066,127,2,20
2066,150,1,25
2066,139,1,23
2067,71,1,24
2067,107,1,33
2067,93,1,27
2068,113,2,26
2068,141,1,24
2068,75,1,32
2069,20,1,17
2069,102,1,17
2069,52,2,22
2070,9,1,25
2070,25,2,26
2070,92,2,22
2071,81,1,20
2071,99,1,17
2071,34,1,26
2072,143,2,18
2072,52,2,23
2072,121,1,34
2073,37,1,17
2073,60,1,18
2073,118,1,25
2074,102,1,18
2074,125,1,22
2074,77,1,21
2075,68,2,28
2075,61,2,22
2075,34,1,27
2076,95,2,25
2076,121,2,24
2076,38,1,22
2077,115,1,26
2077,96,2,33
2077,94,2,25
2078,14,1,25
2078,138,1,20
2078,116,1,17
2078,101,1,22
2079,130,1,23
2079,99,2,28
2079,114,1,26
2080,85,1,18
2080,47,1,19
2080,57,2,32
2081,115,2,21
2081,7,2,21
2081,22,2,31
2082,110,2,25
2082,88,2,15
2082,150,1,26
2083,89,2,26
2083,32,2,18
2083,85,2,24
2084,23,2,25
2084,56,1,29
2084,4,1,24
2085,33,2,17
2085,108,2,18
2085,51,2,20
2085,120,2,31
2086,94,2,26
2086,51,2,21
2086,26,1,23
2087,39,1,27
2087,41,1,29
2087,57,1,24
2088,64,1,22
2088,119,2,21
2088,101,1,23
2089,52,1,20
2089,134,2,22
2089,98,2,21
2090,50,2,27
2090,25,2,27
2090,66,1,18
2091,112,2,21
2091,63,2,18
2091,89,1,25
2092,114,2,16
2092,117,1,27
2092,80,1,27
2093,29,2,24
2093,2,1,28
2093,32,2,19
2094,70,2,17
2094,19,2,23
2094,58,2,29
2095,99,1,18
2095,21,2,16
2095,14,1,26
2096,146,2,26
2096,47,2,9
2096,16,2,23
2097,36,2,25
2097,84,2,28
2097,44,1,20
2098,149,2,21
2098,47,1,20
2098,80,2,25
2099,46,2,31
2099,119,1,23
2099,108,1,25
2099,83,2,26
2100,128,1,19
2100,39,1,28
2100,79,1,24
2101,20,2,22
2101,146,1,18
2101,150,1,27
2102,43,1,17
2102,78,2,17
2102,147,2,25
2103,44,1,21
2103,52,2,24
2103,70,1,24
2104,111,2,27
2104,17,2,23
2104,50,1,21
2105,25,2,28
2105,85,1,19
2105,60,1,19
2105,63,2,19
2106,32,1,19
2106,44,1,22
2106,67,1,28
2107,62,2,14
2107,85,2,25
2107,97,1,22
2107,76,2,20
2108,91,2,25
2108,3,2,13
2108,105,2,17
2109,26,1,24
2109,128,2,24
2109,110,1,29
2109,105,2,18
2110,14,2,18
2110,40,1,28
2110,28,1,19
2110,60,1,20
2111,64,1,23
2111,82,2,24
2111,38,1,23
2112,37,1,18
2112,62,2,15
2112,76,2,21
2113,68,1,27
2113,93,2,30
2113,134,2,23
2113,6,2,16
2114,122,2,22
2114,53,2,26
2114,79,2,15
2115,103,1,23
2115,119,2,22
2115,41,1,30
2116,18,2,28
2116,66,1,19
2116,106,1,20
2116,97,2,32
2117,3,2,14
2117,96,1,23
2117,110,2,26
2118,114,1,27
2118,14,1,27
2118,142,2,27
2119,66,2,19
2119,147,2,26
2119,62,2,16
2120,46,2,32
2120,131,1,25
2120,88,2,16
2121,32,1,20
2121,34,2,24
2121,117,1,28
2122,52,1,21
2122,19,2,24
2122,12,2,17
2122,2,1,29
2123,29,2,25
2123,122,1,25
2123,121,1,35
2123,144,2,22
2124,146,1,19
2124,10,2,15
2124,128,2,25
2125,114,2,17
2125,120,2,32
2125,35,2,19
2126,95,2,26
2126,131,2,16
2126,52,2,25
2126,112,1,31
2127,25,1,17
2127,147,2,27
2127,139,1,24
2127,32,2,20
2128,72,1,25
2128,37,1,19
2128,54,1,24
2129,72,1,26
2129,18,1,19
2129,41,1,31
2130,125,2,23
2130,21,1,17
2130,73,2,24
2131,53,2,27
2131,138,1,21
2131,76,2,22
2132,126,2,21
2132,7,2,22
2132,131,2,17
2133,136,2,27
2133,31,1,18
2133,119,1,24
2134,42,2,30
2134,12,1,31
2134,62,1,19
2135,141,2,25
2135,39,2,20
2135,55,2,22
2135,40,1,29
2136,59,2,31
2136,112,1,32
2136,77,2,31
2137,107,1,34
2137,145,2,29
2137,91,1,23
2138,106,2,34
2138,88,2,17
2138,134,1,24
2139,115,1,27
2139,60,2,21
2139,12,2,18
2140,141,2,26
2140,67,2,22
2140,87,2,14
2141,52,2,26
2141,132,1,24
2141,148,2,18
2141,50,1,22
2142,60,1,21
2142,148,2,19
2142,110,1,30
2143,88,2,18
2143,107,1,35
2143,21,2,17
2144,130,2,27
2144,81,1,21
2144,89,1,26
2145,18,2,29
2145,122,1,26
2145,27,2,16
2145,129,2,23
2146,35,1,21
2146,119,1,25
2146,37,1,20
2147,70,1,25
2147,63,1,27
2147,108,2,19
2148,44,2,26
2148,22,2,32
2148,125,1,23
2149,51,1,23
2149,65,1,16
2149,45,2,17
2150,27,2,17
2150,90,2,22
2150,115,2,22
2150,17,1,18
2151,85,2,26
2151,14,1,28
2151,73,2,25
2151,78,2,18
2152,28,2,19
2152,101,2,27
2152,31,1,19
2153,142,1,31
2153,99,2,29
2153,70,2,18
2153,100,2,28
2154,50,1,23
2154,83,2,27
2154,13,1,20
2154,16,2,24
2155,117,1,29
2155,30,2,33
2155,79,2,16
2156,145,1,15
2156,116,1,18
2156,21,1,18
2157,97,2,33
2157,99,2,30
2157,83,1,20
2158,108,1,26
2158,67,1,29
2158,146,1,20
2159,68,1,28
2159,133,1,24
2159,49,2,24
2160,81,1,22
2160,37,1,21
2160,15,1,23
2161,131,1,26
2161,147,2,28
2161,96,2,34
2162,127,2,21
2162,87,1,23
2162,51,2,22
2163,23,2,26
2163,78,2,19
2163,104,1,18
2163,92,2,23
2164,97,2,34
2164,101,1,24
2164,1,1,26
2165,61,2,23
2165,77,2,32
2165,11,1,21
2166,53,1,23
2166,23,2,27
2166,15,2,19
2167,4,2,36
2167,101,1,25
2167,71,1,25
2167,137,2,27
2168,11,1,22
2168,53,2,28
2168,140,2,16
2169,16,1,24
2169,48,2,17
2169,147,1,20
2170,20,1,18
2170,113,2,27
2170,11,2,26
2170,114,2,18
2171,103,1,24
2171,64,2,17
2171,68,2,29
2172,32,1,21
2172,119,2,23
2172,114,1,28
2173,71,1,26
2173,43,2,24
2173,90,1,23
2174,113,1,15
2174,149,2,22
2174,136,2,28
2175,41,1,32
2175,34,1,28
2175,3,1,19
2176,24,1,23
2176,127,1,23
2176,10,1,27
2177,119,2,24
2177,77,1,22
2177,127,1,24
2178,22,2,33
2178,75,1,33
2178,98,1,23
2179,3,1,20
2179,44,1,23
2179,91,1,24
2180,13,2,19
2180,107,1,36
2180,115,2,23
2181,68,2,30
2181,2,2,25
2181,44,2,27
2182,62,1,20
2182,54,2,20
2182,91,2,26
2183,54,2,21
2183,123,1,20
2183,111,2,28
2184,29,2,26
2184,49,1,18
2184,77,1,23
2185,120,2,33
2185,78,2,20
2185,9,1,26
2186,83,2,28
2186,108,1,27
2186,134,1,25
2186,81,2,24
2187,129,1,25
2187,148,1,26
2187,45,1,26
2188,26,1,25
2188,65,1,17
2188,115,2,24
2189,16,2,25
2189,134,2,24
2189,73,1,22
2190,134,1,26
2190,84,1,23
2190,16,2,26
2191,127,1,25
2191,134,2,25
2191,57,2,33
2192,76,1,25
2192,81,1,23
2192,27,2,18
2193,21,2,18
2193,133,2,31
2193,141,1,25
2194,88,1,22
2194,66,2,20
2194,93,1,28
2195,62,2,17
2195,144,1,19
2195,140,1,24
2196,141,2,27
2196,20,1,19
2196,118,1,26
2197,41,2,14
2197,23,1,27
2197,18,1,20
2198,78,2,21
2198,102,1,19
2198,130,2,28
2199,48,2,18
2199,121,1,36
2199,11,1,23
2200,105,2,19
2200,89,1,27
2200,76,1,26
2201,3,2,15
2201,67,1,30
2201,40,2,23
2202,49,1,19
2202,51,2,23
2202,25,1,18
2203,101,2,28
